"fxID","game_pk","UmpName","umpBirthYear","umpDebut","permContract","date"
427090,244218,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287247,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287915,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318033,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348878,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244489,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264957,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244606,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381722,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287381,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381118,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318641,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,233901,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,380751,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264716,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,263980,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448198,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,233787,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319943,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347099,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348810,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447025,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265603,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287124,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415688,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,236051,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319411,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414410,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447268,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318580,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414536,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,320003,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287965,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319289,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415090,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415413,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264289,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245756,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414094,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381195,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448252,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287181,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,346969,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414722,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415303,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447592,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,289159,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235384,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234870,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264806,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246503,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447931,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,286983,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382150,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,233839,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245442,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382392,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264407,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347705,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348153,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,320148,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414989,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,317768,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288674,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415891,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348427,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448728,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318295,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319715,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382761,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318904,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288496,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447528,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234246,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244546,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,236160,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287842,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287716,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,317971,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288932,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381467,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,317823,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265350,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448660,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,236000,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382542,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288095,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265199,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347149,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414043,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347054,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448781,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,266129,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245268,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319223,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415502,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,263833,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382033,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348483,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265780,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246233,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382943,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382449,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235775,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265502,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245058,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287667,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318099,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447185,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,289293,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246178,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319345,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348531,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245393,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,380615,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235565,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265853,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,380546,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347208,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318710,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414588,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265725,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,446958,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447312,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448142,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235884,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415559,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264538,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447453,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244859,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235123,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,380671,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447978,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,413663,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,449198,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,449074,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414774,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235932,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415983,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245327,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447386,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235069,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244799,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319652,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319032,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447715,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244722,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234032,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381878,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288034,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288446,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,449241,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347272,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319885,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234199,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,349056,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246133,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264110,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448941,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382624,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235308,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245852,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319151,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382318,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244660,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415046,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318470,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319086,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414829,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288803,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319554,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235012,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448316,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288619,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265138,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265552,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287538,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245801,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234385,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347960,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,286924,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288243,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347435,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234625,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319785,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348189,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265010,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246056,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381639,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287528,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,233803,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235622,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381239,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246334,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,349108,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347499,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348672,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318344,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235824,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382086,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415242,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348091,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347323,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318224,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245996,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234750,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,289094,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381377,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288283,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318413,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414656,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288858,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318850,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264054,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,449009,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,382831,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246615,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415743,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415618,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,319828,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235184,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347385,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246284,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288381,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,245508,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,414880,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288334,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287599,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,288751,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246433,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234301,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,233967,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,263934,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,266193,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,380812,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347841,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,447661,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234673,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234570,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,266056,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,413850,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,287783,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348720,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264894,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,413718,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,235248,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318543,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,347563,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348996,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,264245,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,234809,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381301,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,246366,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,448442,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,381590,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,449127,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,265669,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,348040,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,318168,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,415344,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244432,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427090,244914,"Fieldin Culbreth",1963,1993,1999,"September 1, 1999"
427093,414687,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,317765,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,287565,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,245346,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,263971,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,415161,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,244494,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265476,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,346780,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,233924,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448124,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265304,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,382551,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,348369,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448970,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448376,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,318313,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,244231,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265637,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,382304,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,246538,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,415039,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,381076,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,264350,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,317905,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,264473,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,381326,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265691,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,264079,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,287051,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265367,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,235751,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,244607,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319242,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,415277,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,234227,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,236166,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,236004,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,348541,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,244436,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,347388,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448179,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,348425,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,246449,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319354,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,381209,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,415333,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448064,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265506,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,289286,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,318951,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,245599,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,244747,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,244906,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265188,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,264729,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,287096,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,318071,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,234153,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,349015,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,236105,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319772,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,318206,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,235940,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,289103,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,234941,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,447777,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,347328,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265549,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319008,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319410,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,381982,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,415404,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,318668,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,382486,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,347924,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,245246,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448905,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,246505,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,449294,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,320105,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,380629,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,348129,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,235694,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,288570,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319714,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,287436,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319659,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,236053,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,287379,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,235561,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,318480,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,288745,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448848,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,381822,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,318837,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,233976,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,235175,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,414105,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,448512,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,266185,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,347566,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,245008,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,233856,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,244659,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,382129,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,414386,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319466,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,347757,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,266000,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,381579,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,382833,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,287192,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,319613,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,415811,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,235803,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,288816,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
427093,265949,"Phil Cuzzi",1955,1991,1999,"September 1, 1999"
